participant_id,activity,AccelX_mean,AccelX_std,AccelX_min,AccelX_max,AccelY_mean,AccelY_std,AccelY_min,AccelY_max,AccelZ_mean,AccelZ_std,AccelZ_min,AccelZ_max,GyroX_mean,GyroX_std,GyroX_min,GyroX_max,GyroY_mean,GyroY_std,GyroY_min,GyroY_max,GyroZ_mean,GyroZ_std,GyroZ_min,GyroZ_max,accel_mag_mean,accel_mag_std,accel_mag_min,accel_mag_max,gyro_mag_mean,gyro_mag_std,gyro_mag_min,gyro_mag_max
3,cycling,0.0836055,3.213460877439965,-4.946421,7.082048,6.779900330000001,2.280716092166967,0.292093,12.933477,7.43696509,3.704337505005639,2.27928,21.097706,-0.1605703,0.5469179757476527,-1.418113,0.796323,-0.033293170000000004,1.1455496201593633,-2.810113,2.563769,-0.29531903,0.6937663989780343,-1.75279,1.815409,11.084673077322932,2.7681444937020925,7.274292117966325,23.32107472881312,1.2137141996561611,0.8565730840027628,0.08738035663122462,3.121778175403563
2,walking,8.078706910000001,0.6004164956269955,6.698977,10.409989,4.162511210000001,0.4305359347567006,3.323152,5.33907,5.566949910000001,0.4004669292881772,4.477157,6.612785,-0.047218460000000004,0.1176138651891366,-0.292043,0.157613,-0.009931110000000003,0.179309144190858,-0.277387,0.536655,0.019736859999999995,0.14388920877758832,-0.433268,0.258335,10.66832003378211,0.6900136151562589,9.234695642392282,12.617094225713066,0.23213585757708022,0.12457765473006592,0.06718111774896277,0.6275748965414406
2,running,8.95335675,7.130000216913378,-0.799663,24.674643,3.5196680599999994,3.0149543782085257,-0.521936,10.625467,4.37832452,2.7039479629933654,0.746991,10.290278,-0.10983713999999999,0.1918148582720859,-0.631916,0.305233,-0.05015356000000001,0.5887127680823191,-1.657263,0.855877,-0.00758486,0.28249735266444603,-0.597675,0.830164,10.765336244092602,7.941417321980608,1.2639752797305808,27.61273621571084,0.6208861155216853,0.3038387005915677,0.18309308138212105,1.6887034657680429
1,running,12.889160969999999,7.947764704864009,1.527501,32.077515,5.28352436,4.088468128980703,-1.173159,14.784196,10.2208231,2.6011019790911027,7.024588,18.686745,0.7953753100000001,0.4765561909857786,-1.084978,2.238598,0.02159840000000004,0.831785019157727,-2.839353,2.960675,1.03647022,0.4549109308117047,-0.631086,1.885807,17.889927148947645,8.069082882913596,8.395972643549346,36.03862736628066,1.6179403503260181,0.4642671543497261,0.4452192656444687,3.3768482423222697
3,cycling,-3.9478949700000006,1.911831388073234,-7.905654,2.509123,4.921808319999999,2.352423955320379,-1.47004,12.928689,8.124867179999999,2.3072852127004038,3.677494,15.409082,-0.05075310999999999,0.3342109057199329,-1.063318,0.926623,-0.009983029999999999,0.2584284831529781,-0.816707,0.672018,-0.049829799999999994,0.3658012990662827,-0.980182,1.019086,10.74026345114781,2.2322281022076083,4.411959978831404,16.659942511904834,0.4921800946857299,0.2742446047442062,0.03197984937425441,1.2901098800865762
4,walking,4.77413391,1.0764908287726849,2.207454,7.278373,6.820218669999999,1.1550047534726862,4.472369,10.213664,6.38883149,0.8209239800373538,4.548983,8.432379,0.06456654,0.32442906049086967,-0.53519,0.877194,0.17748799999999998,0.43658304898809347,-0.485495,1.258636,0.06687144,0.25025735912341596,-0.356793,0.543717,10.552849229552987,1.3889070916168338,8.318300676559247,13.67550684013141,0.5520313334434291,0.3064175980032307,0.061874288012065244,1.5851994319062823
1,walking,10.78353229,1.7367255631649425,8.202535,15.33965,6.613838639999999,1.09445498139564,4.27365,8.961497,11.748299829999999,1.3355273506397243,9.643845,14.911088,0.8443137100000001,0.14957338572535522,0.589581,1.222795,-0.13141586000000002,0.36800244640070046,-0.69015,0.874261,1.23584214,0.18822681477573908,0.844995,1.5692,17.39684297657696,1.1821650653321307,15.55474200924959,20.54514338343342,1.5534206657926226,0.19378630322227527,1.1717678038664485,1.9130178170696686
3,jogging,-7.98997779,4.137834533605979,-16.146496,-1.043872,2.3227586700000002,2.1321374959555026,-1.594538,9.289502,5.92172271,2.1380823306822556,2.461239,10.400413,-0.08562642999999999,0.2641890645056398,-0.777671,0.536655,0.007615530000000004,0.22456212823508132,-0.737568,0.514406,-0.022958440000000004,0.29319647945264693,-1.016021,0.715452,10.39859068002843,4.7339355328359,2.8683292213208373,20.352081465209793,0.4056902828200787,0.22253213927337448,0.0658777597220792,1.0297718736113355
2,walking,7.789487329999999,0.5483257501643901,6.785168,9.892841,4.224233729999999,0.38400573424970763,3.433285,5.200206,5.90893771,0.46864580259134514,5.085284,7.28795,-0.07314794,0.10314096666541572,-0.396629,0.091263,0.04634851,0.15212567128335014,-0.202245,0.409286,-0.0157266,0.1249201395376262,-0.349466,0.219832,10.661277111788287,0.663874307934811,9.386997693037374,12.925615402048331,0.21310914935968614,0.10824020529544917,0.04262602548913046,0.6685477384547793
1,walking,12.64543121,1.076962820867492,11.161768,15.622166,5.88657576,0.9943331198497022,3.955221,8.090008,9.832770909999999,0.7932328857078997,8.365341,11.463438,0.8045648200000001,0.19706054043696217,0.388442,1.158941,-0.004762410000000007,0.3009053593135255,-0.516149,0.801362,1.0123867299999998,0.20122892303930143,0.581067,1.402117,17.09417180661555,1.3450443714775502,14.97016407714311,20.849509035724008,1.3314600832650303,0.26335933477110507,0.756926730024776,1.7271838109133029
