Time(s),Time(ms),AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
3.760,652580,7.479486,4.328717,6.291962,-0.094461,-0.038770,-0.149485
3.780,652600,7.316680,4.319140,6.186617,-0.128568,-0.063551,-0.140426
3.800,652620,7.302315,4.319140,6.148310,-0.150152,-0.090997,-0.124971
3.820,652640,7.264008,4.319140,6.105214,-0.192253,-0.112314,-0.096726
3.840,652660,7.278373,4.280833,5.928043,-0.188389,-0.136695,-0.048230
3.860,652680,7.216124,4.314352,5.985504,-0.176531,-0.165606,-0.012790
3.880,652700,7.173028,4.390966,6.042965,-0.187856,-0.175199,0.007461
3.900,652720,7.383718,4.453215,6.105214,-0.183459,-0.180528,0.016654
3.920,652740,7.556100,4.458004,6.277597,-0.172668,-0.182127,0.017587
3.940,652760,7.876924,4.788404,6.775591,-0.180395,-0.199181,-0.004930
3.960,652780,8.858546,5.118803,7.220912,-0.204910,-0.172135,-0.058622
3.980,652800,8.370130,5.109226,7.125144,-0.198648,-0.116044,-0.093795
4.000,652820,8.374918,5.051765,7.254431,-0.194651,-0.130966,-0.122972
4.020,652840,8.092402,4.788404,7.062895,-0.193985,-0.106585,-0.124305
4.040,652860,7.800309,4.587290,6.957550,-0.192253,-0.126436,-0.088865
4.060,652880,7.340622,4.357447,6.751649,-0.189455,-0.139227,-0.036239
4.080,652900,7.139510,4.319140,6.660669,-0.187190,-0.177064,0.009193
4.100,652920,7.101202,4.209007,6.445191,-0.163208,-0.211172,0.034107
4.120,652940,6.847417,4.027047,6.186617,-0.142691,-0.246078,0.055291
4.140,652960,6.737284,3.955221,6.090849,-0.120974,-0.287913,0.044499
4.160,652980,6.775591,3.849876,6.052542,-0.100057,-0.322953,0.018786
4.180,653000,6.651093,3.715801,6.047753,-0.091930,-0.337475,-0.002665
4.200,653020,6.890512,3.687071,6.244078,-0.107118,-0.331613,-0.029844
4.220,653040,7.249643,3.854665,6.349423,-0.134430,-0.297505,-0.060354
4.240,653060,7.297527,4.055778,6.483498,-0.151484,-0.244746,-0.103654
4.260,653080,7.345411,4.161122,6.627151,-0.162675,-0.191187,-0.164274
4.280,653100,7.417237,4.299986,6.837840,-0.180395,-0.106452,-0.212237
4.300,653120,7.407660,4.323928,6.986280,-0.200913,0.004663,-0.243014
4.320,653140,7.551312,4.381389,7.005434,-0.227692,0.092063,-0.278720
4.340,653160,7.675811,4.438850,6.804321,-0.236219,0.148686,-0.296040
4.360,653180,7.632715,4.390966,6.588843,-0.222363,0.161343,-0.289645
4.380,653200,7.694964,4.319140,6.330269,-0.199714,0.129767,-0.261533
4.400,653220,7.728483,4.185065,6.081272,-0.159744,0.056757,-0.211305
4.420,653240,7.685388,4.161122,5.995081,-0.102322,-0.021850,-0.153882
4.440,653260,7.431602,4.084508,6.019023,-0.052493,-0.067282,-0.111248
4.460,653280,7.254431,3.993528,5.966351,0.000533,-0.106452,-0.092063
4.480,653300,7.287950,3.955221,5.937620,0.020384,-0.104986,-0.079939
4.500,653320,7.374141,3.964798,5.985504,0.002531,-0.079939,-0.077541
4.520,653340,7.283162,3.974375,6.057330,-0.008793,-0.057423,-0.070613
4.540,653360,7.321469,4.060566,6.177041,-0.030243,-0.021983,-0.063951
4.560,653380,7.378930,4.137180,6.234501,-0.047164,0.015455,-0.062619
4.580,653400,7.393295,4.146757,6.258443,-0.062219,0.032109,-0.066482
4.600,653420,7.417237,4.027047,6.124368,-0.070613,0.039037,-0.055557
4.620,653440,7.307104,3.931279,6.090849,-0.091796,0.030377,-0.021184
