Time(s),Time(ms),AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
2.520,1192700,3.998317,2.121263,3.155558,-0.187190,0.130700,-0.054758
2.540,1192720,5.501875,2.743755,3.672705,-0.151084,0.053559,-0.038637
2.560,1192740,7.824251,3.351882,4.199430,-0.120441,-0.061686,-0.018519
2.580,1192760,9.600749,3.438074,4.453215,-0.110982,-0.126170,0.057822
2.600,1192780,9.639056,3.351882,4.534618,-0.124305,-0.178397,0.184658
2.620,1192800,9.303867,3.342306,4.520253,-0.108983,-0.239816,0.259401
2.640,1192820,9.504981,3.907337,4.572925,-0.134963,-0.288712,0.227426
2.660,1192840,8.197746,4.012682,4.812346,-0.118309,-0.218632,0.108317
2.680,1192860,7.187394,3.921702,5.042189,-0.077807,-0.063685,-0.038770
2.700,1192880,7.508216,3.730166,4.850653,-0.066749,0.068348,-0.124838
2.720,1192900,8.331821,3.677494,4.553771,-0.058089,0.084069,-0.102322
2.740,1192920,8.748413,3.658340,4.477157,-0.042767,0.040103,-0.040103
2.760,1192940,8.963891,3.734955,4.424485,-0.033574,-0.029044,0.030643
2.780,1192960,9.006987,3.782839,4.568137,-0.020917,-0.082603,0.079806
2.800,1192980,9.294291,3.816358,4.616021,-0.007594,-0.110182,0.100989
2.820,1193000,9.093178,3.706224,4.481946,0.001199,-0.103920,0.116577
2.840,1193020,8.892065,3.672705,4.434062,0.003730,-0.082337,0.132565
2.860,1193040,8.786720,3.567361,4.381389,0.011325,-0.042634,0.118709
2.880,1193060,8.623915,3.452439,4.333505,0.008260,-0.013057,0.085934
2.900,1193080,8.681376,3.289633,4.266468,-0.007994,0.011458,0.051960
2.920,1193100,8.796297,3.227384,4.228160,-0.018119,0.009726,0.025314
2.940,1193120,9.212888,3.385401,4.189853,-0.008394,-0.000533,-0.014123
2.960,1193140,9.074024,3.390190,4.165911,0.005596,0.018119,-0.059421
2.980,1193160,8.714894,3.399766,4.309563,-0.001599,0.031709,-0.098058
3.000,1193180,8.667010,3.552995,4.467580,-0.017453,0.064884,-0.138560
3.020,1193200,8.877700,3.615245,4.563348,-0.024914,0.065550,-0.182793
3.040,1193220,9.165004,3.634398,4.467580,-0.042767,0.039303,-0.164940
3.060,1193240,9.174581,3.653552,4.390966,-0.058222,-0.015322,-0.100323
3.080,1193260,9.083601,3.787627,4.472369,-0.082337,-0.062885,-0.048763
3.100,1193280,8.422802,3.873818,4.477157,-0.095926,-0.030643,-0.035040
