Time(s),Time(ms),AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
3.040,50460,7.699753,3.117251,6.143522,-0.218499,-0.010392,-0.470173
3.060,50480,7.594408,3.299210,6.172252,-0.261266,0.040636,-0.434600
3.080,50500,7.383718,3.265691,6.090849,-0.309096,0.052493,-0.384372
3.100,50520,7.422025,2.992752,5.817910,-0.352263,0.056757,-0.299637
3.120,50540,7.460332,2.810793,5.770026,-0.370116,0.000666,-0.197982
3.140,50560,7.551312,2.719813,5.607220,-0.395031,-0.055424,-0.117243
3.160,50580,7.220912,2.590526,5.621585,-0.365453,-0.108317,-0.048896
3.180,50600,7.043741,2.422932,5.612009,-0.370516,-0.190787,-0.008660
3.200,50620,6.789956,2.456451,5.880159,-0.353063,-0.221297,0.029977
3.220,50640,6.679823,2.638410,5.951985,-0.355861,-0.186524,0.043433
3.240,50660,7.000646,2.858677,6.550536,-0.317623,-0.098458,0.029044
3.260,50680,7.675811,2.849100,6.698977,-0.301103,0.043700,-0.026513
3.280,50700,8.197746,3.002329,6.607996,-0.280851,0.139493,0.005995
3.300,50720,8.609550,3.509900,6.957550,-0.222896,0.111648,0.052360
3.320,50740,8.638280,3.907337,7.259220,-0.127769,0.170936,0.013456
3.340,50760,8.710106,3.931279,7.187394,-0.008660,0.260201,-0.049962
3.360,50780,9.212888,3.778050,7.340622,0.109783,0.239949,-0.040103
3.380,50800,9.370906,3.519476,7.297527,0.120308,0.217167,-0.013590
3.400,50820,10.884041,3.634398,7.824251,0.057689,0.115911,0.114979
3.420,50840,11.793838,3.447650,7.474698,-0.031309,0.085135,0.310562
3.440,50860,11.032481,4.103662,6.694188,-0.082470,0.002398,0.538787
3.460,50880,10.548853,3.998317,6.646304,-0.004930,-0.302835,0.620724
3.480,50900,9.351752,3.514688,5.937620,0.057289,-0.381441,0.621257
3.500,50920,8.192958,3.232172,5.363012,0.102721,-0.530793,0.604070
3.520,50940,7.192182,2.964022,4.912902,0.070213,-0.540119,0.555308
3.540,50960,6.655881,2.892196,4.922479,0.051960,-0.456450,0.441262
3.560,50980,6.244078,2.791639,4.683059,0.095926,-0.270459,0.352663
3.580,51000,5.779603,3.213019,4.553771,0.170802,0.021051,0.262998
3.600,51020,5.688623,3.663129,4.812346,0.325351,0.355194,0.080472
3.620,51040,5.798757,4.127604,5.291186,0.502548,0.719848,-0.200380
3.640,51060,5.995081,4.328717,5.544971,0.655364,1.083436,-0.556507
3.660,51080,7.086837,3.983952,5.736507,0.712787,1.294475,-0.839357
3.680,51100,8.159439,3.438074,6.200983,0.674017,1.289812,-0.929021
3.700,51120,8.686164,3.538630,6.291962,0.514672,1.173634,-0.816308
3.720,51140,9.255983,3.921702,6.220136,0.401159,0.938614,-0.565433
3.740,51160,9.188946,3.921702,6.291962,0.333744,0.585418,-0.292176
3.760,51180,9.016563,3.687071,6.382942,0.218899,0.230490,-0.025181
3.780,51200,8.518570,3.778050,6.464345,0.069280,-0.067815,0.211704
3.800,51220,7.599196,4.103662,6.268020,-0.089265,-0.250208,0.350265
3.820,51240,6.775591,4.323928,6.181829,-0.170669,-0.386504,0.365587
3.840,51260,6.584054,4.386178,5.999869,-0.185458,-0.501482,0.298571
3.860,51280,6.555324,4.194642,5.702989,-0.200913,-0.534790,0.215435
3.880,51300,6.177041,4.400543,5.717354,-0.251008,-0.515338,0.123905
3.900,51320,6.196194,4.486734,5.813122,-0.274323,-0.487893,-0.015455
3.920,51340,6.052542,4.616021,5.894525,-0.263132,-0.401426,-0.148553
3.940,51360,6.086061,4.625597,5.851429,-0.264464,-0.266196,-0.301103
3.960,51380,6.263232,4.558560,5.827487,-0.272058,-0.110449,-0.422476
3.980,51400,6.684611,4.553771,5.789180,-0.316291,-0.038371,-0.520002
4.000,51420,7.412448,5.305551,6.732495,-0.368917,0.068214,-0.637378
4.020,51440,8.853758,5.683835,7.857770,-0.223296,0.067015,-0.888519
4.040,51460,7.699753,6.119579,7.991845,-0.114845,0.319355,-1.172302
4.060,51480,10.376471,4.932055,8.020576,-0.246478,0.483896,-1.366286
4.080,51500,11.880029,4.103662,7.441179,-0.293375,0.546248,-1.077841
4.100,51520,10.204087,4.616021,7.489063,-0.265930,0.186524,-0.635247
4.120,51540,9.792285,4.031836,7.259220,-0.334677,-0.063951,-0.257802
4.140,51560,9.615114,3.476381,6.885724,-0.385038,-0.291377,0.264730
4.160,51580,8.216900,3.926491,7.034164,-0.339740,-0.596476,0.599141
4.180,51600,7.072472,3.768473,6.890512,-0.341205,-0.707591,0.630717
4.200,51620,7.067683,3.715801,6.675035,-0.341338,-0.757553,0.543717
4.220,51640,7.766790,3.165135,6.464345,-0.358259,-0.638577,0.414349
4.240,51660,7.240066,3.117251,5.956774,-0.354262,-0.589149,0.321221
4.260,51680,6.722919,3.241749,6.100426,-0.301502,-0.657496,0.201446
4.280,51700,5.808333,3.342306,6.143522,-0.338407,-0.443260,-0.002665
4.300,51720,5.051765,3.509900,6.114791,-0.355594,-0.204510,-0.211305
4.320,51740,4.826711,3.754108,6.177041,-0.282051,0.045032,-0.364521
4.340,51760,4.922479,3.912126,6.234501,-0.186657,0.324152,-0.544383
4.360,51780,5.655105,3.821146,6.014235,-0.095793,0.546515,-0.675482
4.380,51800,6.416461,3.505111,6.081272,0.017720,0.659228,-0.777671
4.400,51820,7.642292,2.576161,5.995081,0.049962,0.637245,-0.751024
4.420,51840,8.370130,2.523489,6.253655,0.013856,0.569564,-0.494155
4.440,51860,7.321469,3.581726,6.746861,0.004397,0.478700,-0.280851
4.460,51880,7.015011,4.031836,7.077260,-0.006129,0.429138,-0.198914
4.480,51900,7.776367,3.749320,7.163452,0.010525,0.392632,-0.035972
4.500,51920,8.470686,3.696647,7.249643,0.035972,0.224495,0.226760
4.520,51940,8.633492,3.945644,7.422025,0.096459,0.046897,0.489492
4.540,51960,7.575254,4.496311,7.599196,0.144023,0.013190,0.652300
4.560,51980,7.010222,4.927267,7.718906,0.192119,-0.001599,0.653233
4.580,52000,7.129933,4.347870,7.383718,0.221830,-0.012124,0.555708
4.600,52020,7.326257,3.821146,7.173028,0.195983,-0.049828,0.529194
4.620,52040,7.417237,3.586514,7.000646,0.143890,-0.104587,0.586217
4.640,52060,7.953538,4.209007,7.383718,0.108317,-0.148553,0.671885
4.660,52080,8.710106,4.400543,7.431602,0.138028,-0.099524,0.667222
4.680,52100,8.781932,4.616021,6.938396,0.159478,0.010259,0.635380
4.700,52120,9.212888,4.242526,6.478710,0.219299,-0.014655,0.598342
4.720,52140,9.002198,4.065354,5.827487,0.255138,-0.053692,0.564101
4.740,52160,8.690952,3.701436,5.492299,0.242348,-0.095793,0.487360
4.760,52180,8.006210,4.031836,5.693412,0.218366,-0.145222,0.371182
4.780,52200,7.201759,4.343082,5.779603,0.223429,-0.063685,0.184126
4.800,52220,6.919243,4.616021,5.956774,0.180129,0.160677,0.009193
4.820,52240,6.919243,4.817134,6.320693,0.167605,0.407288,-0.136562
4.840,52260,7.388506,4.630386,6.426037,0.154815,0.640576,-0.207441
4.860,52280,7.829040,4.362236,6.105214,0.163608,0.796723,-0.181727
4.880,52300,8.058883,4.209007,5.951985,0.197315,0.756753,-0.077940
4.900,52320,7.862558,3.979163,5.908890,0.212104,0.653899,0.021850
4.920,52340,7.489063,3.677494,5.995081,0.247410,0.486560,0.120308
