Time(s),Time(ms),AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
4.260,701020,4.086902,1.302446,8.329428,0.494333,0.473048,1.169051
4.280,701040,5.209783,1.470040,8.362947,0.549672,0.454424,1.330281
4.300,701060,5.161899,1.903390,7.927202,0.531580,0.584792,1.471291
4.320,701080,4.546589,5.166687,9.986216,0.718884,0.507103,1.419676
4.340,701100,18.634071,12.567164,13.718776,-0.062257,-0.793380,0.633746
4.360,701120,26.609158,9.988609,9.605537,0.713563,1.362208,0.727398
4.380,701140,12.734758,8.135497,10.421960,2.415259,0.926408,2.149203
4.400,701160,14.243106,10.606314,14.300567,1.063693,-0.392699,1.677219
4.420,701180,23.044191,14.322115,13.725958,1.024317,0.013835,1.106794
4.440,701200,19.357121,12.006922,10.934319,0.921087,0.138349,1.239822
4.460,701220,17.578228,11.968615,11.738770,0.972702,-0.027670,0.892353
4.480,701240,16.697163,10.342952,11.844116,0.814132,0.046826,0.661416
4.500,701260,16.206352,9.215282,9.818622,0.852976,0.007450,0.847655
4.520,701280,14.566323,7.625533,9.406818,1.139253,0.058000,1.193529
4.540,701300,11.468226,4.848258,8.779537,1.680411,-0.167615,1.434043
4.560,701320,7.989451,2.229002,9.160215,1.085510,0.439525,1.616558
4.580,701340,5.046977,0.275333,8.825027,1.182354,0.335231,1.548448
4.600,701360,2.932897,-0.828394,8.456321,0.824242,0.724205,1.390942
4.620,701380,3.466804,-0.521936,8.757990,1.063161,-0.034587,1.060500
4.640,701400,5.923255,-0.090980,8.997410,0.864683,0.009578,0.856701
4.660,701420,7.031770,-0.153229,8.844181,0.723141,0.190496,0.850316
4.680,701440,6.481104,0.165200,8.820239,0.594902,0.143670,0.898738
4.700,701460,7.110779,2.873042,11.183316,0.725269,-0.463470,0.738040
4.720,701480,20.511126,10.802638,13.611036,0.223487,-2.894161,-0.230937
4.740,701500,25.941175,10.922348,9.200917,-0.054808,-0.373543,-0.101101
4.760,701520,11.451467,6.260838,8.401254,2.050230,1.934229,1.672430
4.780,701540,13.611036,9.188946,16.077065,1.390942,-1.429786,1.475016
4.800,701560,25.823860,13.462596,16.472107,1.687861,-1.305272,0.346937
4.820,701580,19.733011,10.091560,14.925453,0.506571,0.496461,0.748150
4.840,701600,18.631678,8.990228,15.375564,0.727930,0.179854,1.187675
4.860,701620,18.780119,9.646238,14.743494,0.818921,-0.005853,1.130739
4.880,701640,17.628508,8.712500,12.073959,0.211249,0.619911,1.118501
4.900,701660,15.184027,6.490681,10.211270,1.064757,0.032991,1.347309
4.920,701680,12.497733,4.539406,10.141838,0.456021,0.693343,1.623476
4.940,701700,8.027759,3.756502,8.384495,0.609269,0.426222,1.492576
4.960,701720,5.868188,2.640805,8.588001,0.742829,0.251157,1.236630
4.980,701740,4.525041,1.592144,8.161834,0.835417,0.122918,1.111051
5.000,701760,4.019865,1.039083,8.123527,0.725802,0.278827,1.199382
5.020,701780,4.134786,1.089362,8.195353,0.692811,0.116001,1.246740
5.040,701800,4.584896,1.414973,8.441956,0.408662,0.342148,1.291969
5.060,701820,5.487510,2.109292,8.243237,0.746554,0.018624,1.311658
5.080,701840,5.784391,2.643199,8.075643,0.649709,0.113872,1.460117
5.100,701860,6.672640,7.366959,12.514492,0.628957,-0.462406,1.324960
5.120,701880,25.311501,12.749125,14.731524,-0.501782,-2.073643,0.416112
5.140,701900,22.433670,8.923190,7.592013,0.583195,0.758793,1.352630
5.160,701920,10.986992,8.101978,9.890448,1.799073,0.511360,2.169955
5.180,701940,16.247053,12.152967,17.056293,2.065129,-1.169584,1.289841
5.200,701960,25.096022,13.826515,11.595119,0.940243,-0.119193,0.842866
5.220,701980,20.259735,10.975020,10.019734,0.399084,0.178258,1.251529
5.240,702000,17.377115,10.443508,10.730812,1.314318,-0.813068,0.997179
5.260,702020,16.168043,8.410830,10.498574,1.452667,-0.629489,0.811472
5.280,702040,15.502456,7.086837,9.356541,0.826371,-0.296919,0.952482
5.300,702060,14.159308,5.741296,8.267179,0.920555,-0.246368,1.200446
5.320,702080,10.474632,2.923320,7.556100,1.312190,0.105358,1.485658
5.340,702100,6.698977,0.519542,8.698134,1.390942,0.179322,1.635182
5.360,702120,4.453215,-0.677559,8.113950,1.100941,-0.264992,1.552705
5.380,702140,3.074155,-1.084573,8.465898,0.702921,-0.188900,1.386685
5.400,702160,4.728549,-0.153229,8.231265,0.728462,-0.386314,1.145106
5.420,702180,6.722919,0.644040,8.303091,0.842334,-0.452828,0.897142
5.440,702200,6.876147,0.758962,8.614338,0.489544,-0.076092,0.752939
5.460,702220,6.732495,1.774103,9.576807,0.394295,-0.059064,0.608737
5.480,702240,13.802573,7.570466,12.907142,-0.555526,-2.490287,-0.077688
5.500,702260,32.472557,13.450625,4.189853,-0.502314,-2.137496,-0.618847
5.520,702280,14.753071,8.310274,9.890448,0.743893,0.455488,0.967381
5.540,702300,11.449073,5.729325,12.227188,1.084445,-0.244240,1.429786
5.560,702320,24.952370,10.728417,13.476961,1.066886,-1.562283,0.832756
5.580,702340,23.037008,9.282320,13.299790,0.573617,0.363965,1.083913
5.600,702360,19.184738,7.034164,12.291832,0.244240,0.724205,1.530356
5.620,702380,17.338808,6.938396,12.507310,0.635342,0.466131,1.306869
5.640,702400,17.544710,6.864176,11.592725,0.962592,0.260203,0.843931
5.660,702420,16.666039,5.863400,9.646238,1.066886,0.144203,0.851380
5.680,702440,13.821727,4.558560,8.508993,1.005161,0.145799,1.257914
5.700,702460,9.921572,3.794810,8.303091,0.833820,0.193689,1.573457
5.720,702480,6.694188,3.040636,8.264784,0.711435,0.296387,1.585696
5.740,702500,4.235343,2.796427,8.324639,0.844995,0.313946,1.386153
5.760,702520,3.818752,2.434903,8.197746,1.037087,0.419305,1.202574
5.780,702540,4.551377,2.018312,8.358158,0.751343,0.060129,1.055179
