Time(s),Time(ms),AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
2.600,248540,9.528923,3.208230,4.472369,-0.150018,0.034907,0.058888
2.620,248560,9.983821,3.107674,4.367024,-0.174933,-0.021450,-0.006262
2.640,248580,10.046070,3.035848,4.161122,-0.203844,-0.057156,-0.066216
2.660,248600,9.959879,3.122039,4.108450,-0.281384,-0.045832,-0.068614
2.680,248620,9.974244,3.409343,3.993528,-0.317090,-0.067548,-0.048763
2.700,248640,9.763555,3.600879,4.070143,-0.299770,-0.076075,-0.079139
2.720,248660,9.619903,3.524265,4.103662,-0.234221,-0.065150,-0.159078
2.740,248680,9.552865,3.399766,4.060566,-0.186124,0.009593,-0.189855
2.760,248700,9.337387,3.414132,4.237737,-0.160144,0.063685,-0.185591
2.780,248720,9.289502,3.423708,4.472369,-0.158145,0.118043,-0.191720
2.800,248740,9.706094,3.576937,4.687847,-0.169603,0.161743,-0.176931
2.820,248760,10.137050,3.687071,4.721366,-0.193185,0.181994,-0.149752
2.840,248780,10.256760,3.869030,4.812346,-0.180129,0.179862,-0.122706
2.860,248800,9.854534,3.892972,4.975151,-0.171868,0.190654,-0.109516
2.880,248820,9.921572,3.940856,5.080496,-0.152017,0.176798,-0.122706
2.900,248840,10.333375,3.993528,5.109226,-0.119508,0.183593,-0.103254
2.920,248860,10.644621,3.950433,5.161899,-0.097525,0.182527,-0.066882
2.940,248880,11.085154,3.955221,5.300763,-0.094061,0.135363,-0.047031
2.960,248900,10.797850,4.189853,5.449203,-0.111914,0.087799,-0.072744
2.980,248920,10.654198,4.170700,5.568913,-0.066616,0.098991,-0.166939
3.000,248940,11.032481,4.132392,5.544971,-0.017853,0.114579,-0.173334
3.020,248960,11.932701,4.299986,5.497087,0.005862,0.143490,-0.032775
3.040,248980,11.549629,4.390966,5.779603,-0.009859,0.095260,-0.062219
3.060,249000,11.501745,4.453215,5.928043,-0.053292,0.082470,-0.062752
3.080,249020,11.482592,4.510676,5.923255,-0.049429,0.059954,-0.053426
3.100,249040,11.511322,4.553771,5.961562,-0.061420,0.038237,-0.076342
3.120,249060,11.444284,4.620809,5.889736,-0.053026,0.012923,-0.073810
3.140,249080,11.305421,4.687847,5.808333,-0.044499,-0.029577,-0.045832
3.160,249100,11.257536,4.596867,5.808333,-0.024381,-0.072611,-0.025580
3.180,249120,11.018116,4.400543,5.784391,-0.046897,-0.082337,-0.003730
3.200,249140,10.893618,4.347870,5.707777,-0.074343,-0.124172,0.009992
3.220,249160,10.730812,4.472369,5.525817,-0.103787,-0.118443,0.034640
3.240,249180,10.726024,4.601655,5.358223,-0.082470,-0.154015,0.059954
3.260,249200,10.759542,4.548983,5.267244,-0.047963,-0.183992,0.068481
3.280,249220,10.577583,4.434062,5.228937,-0.020917,-0.199580,0.060221
3.300,249240,10.204087,4.477157,5.133168,-0.016254,-0.192786,0.091130
3.320,249260,10.189722,4.314352,5.099649,0.008260,-0.191853,0.120308
3.340,249280,10.022128,4.175488,4.979939,0.007461,-0.160943,0.122972
3.360,249300,9.730036,4.113238,4.879383,-0.020784,-0.129101,0.116711
3.380,249320,9.605537,4.089296,4.855441,-0.018253,-0.107917,0.117776
3.400,249340,9.744401,4.070143,4.831499,-0.016121,-0.091930,0.129368
3.420,249360,9.562442,3.983952,4.841076,-0.040636,-0.036905,0.150418
3.440,249380,9.275137,3.945644,4.836287,-0.059288,-0.051560,0.148420
3.460,249400,9.308656,3.763685,4.697424,-0.012790,-0.114446,0.120175
3.480,249420,9.246407,3.399766,4.448427,-0.108184,0.000799,0.102721
3.500,249440,9.045294,3.026271,4.094085,-0.059821,-0.095926,0.119242
3.520,249460,8.710106,2.925714,3.825934,-0.043833,-0.142557,0.181461
3.540,249480,8.537724,2.916138,3.797204,0.074743,-0.307231,0.214369
3.560,249500,8.566454,3.098097,3.912126,-0.046098,-0.210505,0.201579
3.580,249520,8.609550,3.002329,3.696647,0.003064,-0.216634,0.148420
3.600,249540,8.063671,2.485181,3.394978,0.015588,-0.169070,0.138161
3.620,249560,7.685388,2.274492,3.270479,0.009060,-0.202245,0.129634
3.640,249580,7.522582,2.250550,3.308787,0.004130,-0.207574,0.111248
3.660,249600,7.517793,2.269703,3.169923,-0.029044,-0.150951,0.074876
3.680,249620,7.508216,2.250550,3.031059,-0.040769,-0.130700,0.004263
3.700,249640,7.450756,2.073379,3.098097,-0.055158,-0.098058,-0.067681
3.720,249660,7.326257,2.020706,3.174711,-0.071545,-0.049029,-0.094061
3.740,249680,7.177817,1.843535,3.035848,-0.107518,0.041435,-0.057423
